단속장소,count,도로명주소,지번주소
서울특별시 강서구 강서구 화곡동 1089-80,1,no,no
서울특별시 강서구 강서구 화곡동 1111-8,1,no,no
서울특별시 강서구 강서구 화곡동 24-264,1,no,no
서울특별시 강서구 등촌로35길 대일고교,1,서울특별시 강서구 등촌로35길 90 (등촌동),서울특별시 강서구 등촌동 산88 대일고등학교
서울특별시 강서구 강서구 화곡동 400-91 강서로27,1,no,no
서울특별시 강서구 강서구 화곡동 408-2,1,no,no
서울특별시 강서구 강서구 화곡동 58-6,1,no,no
서울특별시 강서구 강서구 화곡동 660-4,1,no,no
서울특별시 강서구 등촌로35길 임광그대가,1,서울특별시 강서구 등촌로35길 12 (등촌동),서울특별시 강서구 등촌동 718 서울등마초등학교
서울특별시 강서구 강서구 화곡동 662-20,1,no,no
서울특별시 강서구 강서구 화곡동 668-14,1,no,no
서울특별시 강서구 등촌로35길12 등마초등학교,1,서울특별시 강서구 등촌로35길 12 (등촌동),서울특별시 강서구 등촌동 718 서울등마초등학교
서울특별시 강서구 등촌로39가길 14 ,1,서울특별시 강서구 등촌로39가길 14 (등촌동),서울특별시 강서구 등촌동 516-8
서울특별시 강서구 등촌로39가길 15,1,"서울특별시 강서구 등촌로39가길 15 (등촌동, 유한빌)",서울특별시 강서구 등촌동 514-25 유한빌
서울특별시 강서구 등촌로39가길 20,1,서울특별시 강서구 등촌로39가길 20 (등촌동),서울특별시 강서구 등촌동 516-10
서울특별시 강서구 강서구 화곡동 668-5,1,no,no
서울특별시 강서구 강서구 화곡동 84-39,1,no,no
서울특별시 강서구 등촌로39가길 28-18,1,서울특별시 강서구 등촌로39가길 28-18 (등촌동),서울특별시 강서구 등촌동 517-34
서울특별시 강서구 등촌로39가길 28-24,1,서울특별시 강서구 등촌로39가길 28-24 (등촌동),서울특별시 강서구 등촌동 517-30
서울특별시 강서구 등촌로39가길 28-8 ,1,서울특별시 강서구 등촌로39가길 28-8 (등촌동),서울특별시 강서구 등촌동 516-15
서울특별시 강서구 등촌로39가길 3,1,서울특별시 강서구 등촌로39가길 3 (등촌동),서울특별시 강서구 등촌동 514-12
서울특별시 강서구 등촌로39가길 31-8,1,"서울특별시 강서구 등촌로39가길 31-8 (등촌동, 흥양빌라)",서울특별시 강서구 등촌동 515-28 흥양빌라
서울특별시 강서구 등촌로39가길 4,1,서울특별시 강서구 등촌로39가길 4 (등촌동),서울특별시 강서구 등촌동 516-4
서울특별시 강서구 강서구 화곡동 889,1,no,no
서울특별시 강서구 등촌로39길 26,1,서울특별시 강서구 등촌로39길 26 (등촌동),서울특별시 강서구 등촌동 524-31
서울특별시 강서구 등촌로39길 31 ,1,서울특별시 강서구 등촌로39길 31 (등촌동),서울특별시 강서구 등촌동 514-11
서울특별시 강서구 등촌로39길 40,1,서울특별시 강서구 등촌로39길 40 (등촌동),서울특별시 강서구 등촌동 523-10
서울특별시 강서구 등촌로39길 46,1,서울특별시 강서구 등촌로39길 46 (등촌동),서울특별시 강서구 등촌동 522-22 은택하우스
서울특별시 강서구 강서구 화곡동 907-5,1,no,no
서울특별시 강서구 등촌로39길 6,1,서울특별시 강서구 등촌로39길 6 (등촌동),서울특별시 강서구 등촌동 512-7
서울특별시 강서구 강서구 화곡동 908-36 국제티엠 ,1,no,no
서울특별시 강서구 등촌로39길 63-27,1,"서울특별시 강서구 등촌로39길 63-27 (등촌동, 보람타운)",서울특별시 강서구 등촌동 518-11 보람타운
서울특별시 강서구 등촌로39길 63-3,1,"서울특별시 강서구 등촌로39길 63-3 (등촌동, 도현블랑빌)",서울특별시 강서구 등촌동 519-1 도현블랑빌
서울특별시 강서구 등촌로39길 63-41,1,"서울특별시 강서구 등촌로39길 63-41 (등촌동, 디에어블루)",서울특별시 강서구 등촌동 518-9 디에어블루
서울특별시 강서구 등촌로39길 64-14.,1,서울특별시 강서구 등촌로39길 64-14 (등촌동),서울특별시 강서구 등촌동 521-10
서울특별시 강서구 등촌로39길 64-20(통화불가),1,서울특별시 강서구 등촌로39길 64-20 (등촌동),서울특별시 강서구 등촌동 521-5
서울특별시 강서구 강서구 화곡동 932-16,1,no,no
서울특별시 강서구 강서구 화곡동 940-5 곰달래로21,1,no,no
서울특별시 강서구 등촌로39길 65,1,서울특별시 강서구 등촌로39길 65 (등촌동),서울특별시 강서구 등촌동 515-2
서울특별시 강서구 등촌로39길 7,1,서울특별시 강서구 등촌로39길 7 (등촌동),서울특별시 강서구 등촌동 513-10
서울특별시 강서구 강서구 화곡동 943-1,1,no,no
서울특별시 강서구 등촌로39길35,1,서울특별시 강서구 등촌로39길 35 (등촌동),서울특별시 강서구 등촌동 516-3
서울특별시 강서구 등촌로39길63-3,1,"서울특별시 강서구 등촌로39길 63-3 (등촌동, 도현블랑빌)",서울특별시 강서구 등촌동 519-1 도현블랑빌
서울특별시 강서구 등촌로39나길 21(),1,서울특별시 강서구 등촌로39나길 21 (등촌동),서울특별시 강서구 등촌동 523-35
서울특별시 강서구 등촌로39나길 21-6,1,"서울특별시 강서구 등촌로39나길 21-6 (등촌동, 로얄맨션)",서울특별시 강서구 등촌동 523-30 로얄맨션
서울특별시 강서구 등촌로39나길 21-8 ,1,"서울특별시 강서구 등촌로39나길 21-8 (등촌동, 로얄맨션)",서울특별시 강서구 등촌동 523-31 로얄맨션
서울특별시 강서구 등촌로39나길5 ,1,"서울특별시 강서구 등촌로39나길 5 (등촌동, 동원베르사체)",서울특별시 강서구 등촌동 523-5 동원베르사체
서울특별시 강서구 등촌로39다길 11,1,"서울특별시 강서구 등촌로39다길 11 (등촌동, 중앙하이빌)",서울특별시 강서구 등촌동 516-25 중앙하이빌
서울특별시 강서구 등촌로39다길3,1,"서울특별시 강서구 등촌로39다길 3 (등촌동, 낙원빌라)",서울특별시 강서구 등촌동 516-28 낙원빌라
서울특별시 강서구 등촌로39라길 15,1,"서울특별시 강서구 등촌로39라길 15 (등촌동, 에이클래스)",서울특별시 강서구 등촌동 522-8 에이클래스
서울특별시 강서구 등촌로39라길 19,1,서울특별시 강서구 등촌로39라길 19 (등촌동),서울특별시 강서구 등촌동 522-41 튼튼키즈
서울특별시 강서구 등촌로39라길 25,1,"서울특별시 강서구 등촌로39라길 25 (등촌동, 유명아트빌)",서울특별시 강서구 등촌동 522-32 유명아트빌
서울특별시 강서구 등촌로39마길 16,1,서울특별시 강서구 등촌로39마길 16 (등촌동),서울특별시 강서구 등촌동 519-20
서울특별시 강서구 등촌로39마길 17,1,"서울특별시 강서구 등촌로39마길 17 (등촌동, 롯데아트빌)",서울특별시 강서구 등촌동 517-21 롯데아트빌
서울특별시 강서구 등촌로39마길 23-3,1,"서울특별시 강서구 등촌로39마길 23-3 (등촌동, 동화나라)",서울특별시 강서구 등촌동 517-22 동화나라
서울특별시 강서구 등촌로39마길 3,1,서울특별시 강서구 등촌로39마길 3 (등촌동),서울특별시 강서구 등촌동 517-1 능안경로당
서울특별시 강서구 등촌로39마길 33,1,"서울특별시 강서구 등촌로39마길 33 (등촌동, 서울빌리지)",서울특별시 강서구 등촌동 515-15 서울빌리지
서울특별시 강서구 강서구 화곡동 943-21,1,no,no
서울특별시 강서구 등촌로39바길 11-5,1,서울특별시 강서구 등촌로39바길 11-5 (등촌동),서울특별시 강서구 등촌동 521-15
서울특별시 강서구 등촌로39바길 20,1,서울특별시 강서구 등촌로39바길 20 (등촌동),서울특별시 강서구 등촌동 522-38
서울특별시 강서구 등촌로39바길 22,1,서울특별시 강서구 등촌로39바길 22 (등촌동),서울특별시 강서구 등촌동 522-36 무지개하우스
서울특별시 강서구 등촌로39바길 23,1,"서울특별시 강서구 등촌로39바길 23 (등촌동, 태진연립)",서울특별시 강서구 등촌동 521-2 태진연립
서울특별시 강서구 강서구 화곡동 944-12,1,no,no
서울특별시 강서구 등촌로3가길 10,1,서울특별시 강서구 등촌로3가길 10 (화곡동),서울특별시 강서구 화곡동 784-42
서울특별시 강서구 강서구 화곡동 944-3,1,no,no
서울특별시 강서구 등촌로3가길 6,1,서울특별시 강서구 등촌로3가길 6 (화곡동),서울특별시 강서구 화곡동 784-40
서울특별시 강서구 강서구 화곡동 947-6,1,no,no
서울특별시 강서구 강서구 화곡동 949-8 강서로5나길,1,no,no
서울특별시 강서구 강서구 화곡동 980-17,1,no,no
서울특별시 강서구 강서구 화곡동 980-18,1,no,no
서울특별시 강서구 강서구 화곡동 980-19 경찰서뒷길,1,no,no
서울특별시 강서구 강서구 화곡동 980-20,1,no,no
서울특별시 강서구 강서구 화곡동 992-1,1,no,no
서울특별시 강서구 강서구 화곡동 산 143-14,1,no,no
서울특별시 강서구 강서구 화곡로27길 30 우체국,1,no,no
서울특별시 강서구 등촌로3길 23 ,1,서울특별시 강서구 등촌로3길 23 (화곡동),서울특별시 강서구 화곡동 784-1 대영빌딩
서울특별시 강서구 강서로 174 화곡역옆골목,1,서울특별시 강서구 화곡로 168 (화곡동),서울특별시 강서구 화곡동 1089-54
서울특별시 강서구 등촌로3길 36-5 ,1,서울특별시 강서구 등촌로3길 36-5 (화곡동),서울특별시 강서구 화곡동 795-7
서울특별시 강서구 등촌로3길 39,1,서울특별시 강서구 등촌로3길 39 (화곡동),서울특별시 강서구 화곡동 787-22
서울특별시 강서구 강서로 189-17,1,no,no
서울특별시 강서구 강서로 202옆,1,no,no
서울특별시 강서구 강서로 207 옆,1,no,no
서울특별시 강서구 강서로 216?8,1,no,no
서울특별시 강서구 강서로 222-!,1,no,no
서울특별시 강서구 강서로 248-26,1,no,no
서울특별시 강서구 강서로 250,1,no,no
"서울특별시 강서구 강서로 349,이대병원응급실입구",1,서울특별시 강서구 공항대로 260 (마곡동),서울특별시 강서구 마곡동 808
서울특별시 강서구 강서로 362 대룡드림타워,1,no,no
서울특별시 강서구 강서로 400-12,1,no,no
서울특별시 강서구 강서로 402뒷길,1,no,no
서울특별시 강서구 강서로 420호서2호관,1,no,no
서울특별시 강서구 강서로 447경동미르웰앞,1,no,no
서울특별시 강서구 강서로 45길  내발산동724-46,1,no,no
서울특별시 강서구 강서로 kt건너편도로,1,no,no
서울특별시 강서구 강서로 공항웨딩홀,1,no,no
서울특별시 강서구 강서로 독도참치앞,1,no,no
서울특별시 강서구 강서로 베뉴지웨딩홀,1,no,no
서울특별시 강서구 등촌로3나길 14,1,서울특별시 강서구 등촌로3나길 14 (화곡동),서울특별시 강서구 화곡동 788-6
서울특별시 강서구 등촌로3나길 17,1,서울특별시 강서구 등촌로3나길 17 (화곡동),서울특별시 강서구 화곡동 787-15
서울특별시 강서구 등촌로3나길 23,1,"서울특별시 강서구 등촌로3나길 23 (화곡동, 해피리움)",서울특별시 강서구 화곡동 787-13 해피리움
서울특별시 강서구 등촌로41 강서농협 목동사거리지점,1,서울특별시 강서구 등촌로 41 (화곡동),서울특별시 강서구 화곡동 775-7 강서농협 목동사거리지점
서울특별시 강서구 등촌로43,1,서울특별시 강서구 등촌로 43 (화곡동),서울특별시 강서구 화곡동 775-6
서울특별시 강서구 강서로 송화시장앞,1,서울특별시 강서구 강서로 263-29 (내발산동),서울특별시 강서구 내발산동 720-4
서울특별시 강서구 등촌로47길 15,1,"서울특별시 강서구 등촌로47길 15 (등촌동, 신영타워)",서울특별시 강서구 등촌동 523-1 신영타워
서울특별시 강서구 등촌로47길 8,1,서울특별시 강서구 등촌로47길 8 (등촌동),서울특별시 강서구 등촌동 511-15
서울특별시 강서구 강서로 신의주순대,1,no,no
서울특별시 강서구 강서로 우장산힐스테이트101동앞,1,no,no
서울특별시 강서구 강서로 전주김자탕,1,no,no
서울특별시 강서구 강서로 전주뼈해장국 ,1,no,no
서울특별시 강서구 등촌로47길39,1,서울특별시 강서구 등촌로47길 39 (등촌동),서울특별시 강서구 등촌동 521-1
서울특별시 강서구 강서로 전주뼈해장국집앞,1,no,no
서울특별시 강서구 강서로 지금보고싶다,1,no,no
서울특별시 강서구 강서로10길 127,1,no,no
서울특별시 강서구 강서로10길 145 계명주택앞,1,no,no
서울특별시 강서구 등촌로51가길 8,1,서울특별시 강서구 등촌로51가길 8 (등촌동),서울특별시 강서구 등촌동 526-27
서울특별시 강서구 강서로10길 151,1,no,no
서울특별시 강서구 강서로10길 191,1,no,no
서울특별시 강서구 강서로10길 211 앞,1,no,no
서울특별시 강서구 강서로10길 215 앞,1,no,no
서울특별시 강서구 강서로10길 23,1,no,no
서울특별시 강서구 강서로10길 449,1,no,no
서울특별시 강서구 등촌로51가길60,1,서울특별시 강서구 등촌로51가길 60 (등촌동),서울특별시 강서구 등촌동 524-21
서울특별시 강서구 강서로10길 89,1,no,no
서울특별시 강서구 등촌로51길 17,1,서울특별시 강서구 등촌로51길 17 (등촌동),서울특별시 강서구 등촌동 526-3 태준빌딩
