crosswalk_id,교차로,신호등,주변학교유무,사고건수,car,cctv,safe,smart,demo_weight
06-0000049543,1,0,0,0.0,0.0,0,0,0,241.12957264957265
06-0000012097,0,0,1,18.0,0.04520547900000001,1,0,0,899.3717948717949
06-0000045723,1,0,0,3.0,0.0,0,0,0,359.748717948718
06-0000045729,0,0,0,9.0,0.0,0,0,0,359.748717948718
06-0000012095,0,0,1,17.0,0.04520547900000001,1,0,0,899.3717948717949
06-0000024413,1,0,1,6.0,0.390410959,0,0,0,719.4974358974359
06-0000045725,1,0,0,8.0,0.0,0,0,0,359.748717948718
06-0000045727,0,0,0,10.0,0.0,0,0,0,359.748717948718
06-0000045724,1,0,0,2.0,0.0,0,0,0,359.748717948718
06-0000045708,1,0,0,5.0,0.0,1,0,0,561.0126495726496
06-0000045726,1,0,0,7.0,0.0,0,0,0,359.748717948718
06-0000049541,1,0,0,0.0,0.0,0,0,0,241.12957264957265
06-0000049542,1,0,0,0.0,0.0,0,0,0,241.12957264957265
06-0000045709,1,0,0,5.0,0.0,1,0,0,241.12957264957265
06-0000045707,1,0,0,5.0,0.0,1,0,0,241.12957264957265
06-0000028102,1,0,1,1.0,0.135616438,1,0,0,702.2454700854703
06-0000045706,1,0,0,5.0,0.0,1,0,0,241.12957264957265
06-0000039222,0,0,1,2.0,0.135616438,1,0,0,702.2454700854703
06-0000049659,0,0,0,2.0,0.0,1,0,0,241.12957264957265
06-0000012367,1,1,1,5.0,0.0,0,6,0,1053.3682051282049
06-0000039068,1,1,1,5.0,0.0,0,2,0,1053.3682051282049
06-0000049606,1,0,0,1.0,0.0,1,0,0,241.12957264957265
06-0000049596,1,0,0,0.0,0.0,0,0,0,361.6943589743589
06-0000048565,0,0,1,0.0,0.056164384000000005,1,0,0,719.4974358974359
06-0000048566,0,0,1,0.0,0.056164384000000005,1,0,0,719.4974358974359
06-0000028104,1,1,1,0.0,0.0,1,2,0,702.2454700854703
06-0000003342,1,1,1,31.0,0.08219178099999999,1,21,0,899.3717948717949
06-0000029187,1,0,1,8.0,0.036986301,1,0,0,899.3717948717949
06-0000039370,1,1,1,31.0,0.08219178099999999,1,3,0,899.3717948717949
06-0000048564,0,0,1,1.0,0.056164384000000005,1,0,0,719.4974358974359
06-0000013557,0,0,1,7.0,0.13287671199999998,1,0,0,899.3717948717949
06-0000049607,1,0,0,1.0,0.0,1,0,0,241.12957264957265
06-0000024412,0,0,1,1.0,0.056164384000000005,1,0,0,719.4974358974359
06-0000013556,0,0,1,3.0,0.22739726,1,0,0,899.3717948717949
06-0000012088,1,0,1,13.0,0.0,1,0,0,899.3717948717949
06-0000049605,1,0,0,1.0,0.0,1,0,0,241.12957264957265
06-0000012595,1,1,1,23.0,0.29041095899999997,0,170,0,719.4974358974359
06-0000052771,1,0,1,3.0,0.983561644,1,0,0,539.6230769230771
06-0000012368,1,1,1,5.0,0.04520547900000001,0,14,0,1053.3682051282049
06-0000052769,1,0,1,4.0,0.983561644,1,0,0,539.6230769230771
06-0000024410,1,0,1,3.0,0.983561644,1,0,0,719.4974358974359
06-0000049608,1,0,0,1.0,0.0,1,0,0,241.12957264957265
06-0000052770,1,0,1,3.0,0.983561644,1,0,0,539.6230769230771
06-0000024408,1,0,1,5.0,0.983561644,1,0,0,539.6230769230771
06-0000049450,0,0,1,1.0,7.157534247,0,0,0,361.6943589743589
06-0000012094,1,1,1,32.0,0.08219178099999999,1,6,0,899.3717948717949
06-0000002945,1,1,1,28.0,0.29041095899999997,0,3,0,719.4974358974359
06-0000038499,1,0,1,6.0,0.036986301,1,0,0,899.3717948717949
06-0000012090,1,0,1,6.0,0.036986301,1,0,0,899.3717948717949
06-0000035385,1,1,1,27.0,0.29041095899999997,0,2,0,719.4974358974359
06-0000024409,1,0,1,5.0,0.983561644,1,0,0,539.6230769230771
06-0000012089,1,1,1,12.0,0.0,1,7,0,899.3717948717949
06-0000049602,1,0,0,2.0,0.0,0,0,0,361.6943589743589
06-0000028511,1,1,1,35.0,0.0,1,12,0,899.3717948717949
06-0000039371,1,1,1,32.0,0.08219178099999999,1,3,0,899.3717948717949
06-0000013555,1,1,1,3.0,0.22739726,1,3,0,899.3717948717949
06-0000038500,1,1,1,34.0,0.0,1,3,0,899.3717948717949
06-0000035386,1,0,1,19.0,0.13287671199999998,0,0,0,719.4974358974359
06-0000013553,1,1,1,1.0,0.090410959,0,5,0,899.3717948717949
06-0000049604,1,0,0,2.0,0.0,0,0,0,361.6943589743589
06-0000024407,0,0,1,15.0,0.983561644,1,0,0,539.6230769230771
06-0000048575,0,0,1,6.0,0.145205479,0,0,0,1053.3682051282049
06-0000049601,1,0,0,2.0,0.0,0,0,0,361.6943589743589
06-0000003344,0,0,1,5.0,0.0,1,0,0,719.4974358974359
06-0000012444,0,0,1,0.0,0.280821918,1,0,0,702.2454700854703
06-0000045705,1,0,0,1.0,0.0,1,0,0,241.12957264957265
06-0000039762,0,0,1,2.0,0.0,1,0,0,899.3717948717949
06-0000048574,0,0,1,6.0,0.145205479,0,0,0,1053.3682051282049
06-0000039372,1,1,1,1.0,0.050684932,1,3,0,899.3717948717949
06-0000012093,1,1,1,34.0,0.08219178099999999,1,4,0,899.3717948717949
06-0000025485,1,1,1,10.0,0.0,1,8,0,899.3717948717949
06-0000027362,1,1,1,18.0,0.715068493,0,125,0,719.4974358974359
06-0000049689,0,0,1,2.0,0.92739726,1,0,0,539.6230769230771
06-0000024406,0,0,1,14.0,0.983561644,1,0,0,539.6230769230771
06-0000048577,0,0,1,5.0,0.145205479,0,0,0,1053.3682051282049
06-0000049603,1,0,0,2.0,0.0,0,0,0,361.6943589743589
06-0000013554,1,0,1,1.0,0.13287671199999998,1,0,0,899.3717948717949
06-0000048576,0,0,1,6.0,0.145205479,0,0,0,1053.3682051282049
06-0000013552,0,1,1,4.0,0.090410959,0,6,0,719.4974358974359
06-0000049666,0,0,0,2.0,0.0,0,0,0,359.748717948718
06-0000039373,0,1,1,4.0,0.090410959,0,3,0,719.4974358974359
06-0000049665,1,0,0,0.0,0.0,1,0,0,241.12957264957265
06-0000012443,1,0,1,2.0,0.32465753399999997,0,0,0,702.2454700854703
06-0000022978,1,1,1,3.0,0.042465752999999995,0,16,0,1053.3682051282049
06-0000003349,0,0,1,8.0,0.056164384000000005,1,0,0,719.4974358974359
06-0000049500,0,0,0,1.0,0.31369863,0,0,0,241.12957264957265
06-0000045704,1,0,0,2.0,0.0,1,0,0,241.12957264957265
06-0000049501,0,0,0,1.0,0.31369863,0,0,0,241.12957264957265
06-0000049664,0,0,0,0.0,0.0,1,0,0,241.12957264957265
06-0000003345,0,0,1,2.0,0.050684932,1,0,0,719.4974358974359
06-0000013551,0,0,1,7.0,0.090410959,0,0,0,719.4974358974359
06-0000012371,0,0,1,11.0,0.0,0,0,0,1053.3682051282049
06-0000012370,1,1,1,4.0,0.07808219200000001,0,18,0,1053.3682051282049
06-0000049615,1,0,0,2.0,0.0,1,0,0,361.6943589743589
06-0000037849,0,0,1,13.0,0.253424658,0,0,0,719.4974358974359
06-0000012439,1,0,1,24.0,1.065753425,0,0,0,1053.3682051282049
06-0000049675,0,0,0,2.0,0.0,0,0,0,359.748717948718
06-0000024424,1,1,1,15.0,0.056164384000000005,1,40,0,539.6230769230771
06-0000028536,0,0,1,2.0,0.0,1,0,0,899.3717948717949
06-0000012369,1,1,1,4.0,0.07808219200000001,0,15,0,1053.3682051282049
06-0000049502,0,0,0,1.0,0.31369863,0,0,0,241.12957264957265
06-0000015685,1,1,1,21.0,0.993150685,0,32,0,1053.3682051282049
06-0000003358,1,1,1,7.0,0.056164384000000005,1,195,0,719.4974358974359
06-0000012102,0,0,1,8.0,0.08219178099999999,1,0,0,899.3717948717949
06-0000049616,1,0,0,1.0,0.0,1,0,0,361.6943589743589
06-0000049499,0,0,0,0.0,0.552054795,0,0,0,241.12957264957265
06-0000003246,0,0,1,9.0,0.106849315,1,0,0,719.4974358974359
06-0000049614,1,0,0,1.0,0.0,1,0,0,361.6943589743589
06-0000013549,0,0,1,7.0,0.452054795,0,0,0,719.4974358974359
06-0000024420,0,0,1,18.0,0.056164384000000005,1,0,0,539.6230769230771
06-0000049547,0,0,1,0.0,0.0,0,0,0,361.6943589743589
06-0000012440,1,1,1,17.0,0.993150685,0,19,0,1053.3682051282049
06-0000049329,1,1,1,17.0,0.993150685,0,5,0,1053.3682051282049
06-0000028535,0,0,1,2.0,0.0,1,0,0,899.3717948717949
06-0000034723,1,1,1,18.0,0.056164384000000005,1,1,0,539.6230769230771
06-0000033648,1,1,1,18.0,0.056164384000000005,1,2,0,539.6230769230771
06-0000049617,1,0,0,3.0,0.0,1,0,0,361.6943589743589
06-0000049611,0,0,0,0.0,0.0,0,0,0,361.6943589743589
06-0000012441,1,1,1,22.0,0.993150685,0,3,0,1053.3682051282049
06-0000013548,0,0,1,11.0,0.331506849,0,0,0,719.4974358974359
06-0000003350,1,1,1,8.0,0.056164384000000005,1,2,0,539.6230769230771
06-0000049503,0,0,0,0.0,0.0,0,0,0,241.12957264957265
06-0000031627,0,0,0,3.0,15.45753425,0,0,0,361.6943589743589
06-0000050941,0,0,1,6.0,0.0,0,0,0,359.748717948718
06-0000045703,1,0,0,3.0,0.0,1,0,0,241.12957264957265
06-0000049612,0,0,0,0.0,0.0,0,0,0,361.6943589743589
06-0000052822,0,0,0,2.0,16.74520548,0,0,0,361.6943589743589
06-0000049610,0,0,0,0.0,0.0,0,0,0,361.6943589743589
06-0000052823,0,0,0,0.0,4.457534247,0,0,0,361.6943589743589
06-0000050942,0,0,1,18.0,0.0,0,0,0,359.748717948718
06-0000050940,0,0,1,15.0,0.0,0,0,0,359.748717948718
06-0000045702,1,0,0,4.0,0.0,0,0,0,241.12957264957265
06-0000049497,0,0,0,2.0,13.4260274,0,0,0,361.6943589743589
06-0000012442,1,1,1,4.0,0.089041096,1,24,0,1053.3682051282049
06-0000049597,1,0,0,3.0,0.0,0,0,0,361.6943589743589
06-0000025507,0,0,1,17.0,0.0,1,0,0,539.6230769230771
06-0000011812,1,1,1,3.0,0.173972603,0,7,0,702.2454700854703
06-0000049613,0,0,0,0.0,0.0,0,0,0,361.6943589743589
06-0000049303,0,0,1,18.0,0.0,0,0,0,359.748717948718
06-0000049667,0,0,0,2.0,0.0,1,0,0,241.12957264957265
06-0000023069,1,0,1,6.0,0.0,1,0,0,539.6230769230771
06-0000011052,1,0,1,6.0,0.0,1,0,0,539.6230769230771
06-0000049599,1,0,0,4.0,0.0,0,0,0,361.6943589743589
06-0000049448,1,0,1,3.0,5.0397260269999995,0,0,0,361.6943589743589
06-0000015670,1,1,1,0.0,0.0,1,2,0,899.3717948717949
06-0000049624,1,0,0,3.0,0.0,1,0,0,361.6943589743589
06-0000049449,1,0,1,4.0,0.0,0,0,0,361.6943589743589
06-0000050022,0,0,1,15.0,0.0,0,0,0,359.748717948718
06-0000002944,1,1,1,6.0,0.0,1,4,0,539.6230769230771
06-0000013546,1,1,1,15.0,0.598630137,0,25,0,719.4974358974359
06-0000052821,0,0,1,8.0,0.0,0,0,0,359.748717948718
06-0000049625,1,0,0,2.0,0.0,1,0,0,361.6943589743589
06-0000049598,1,0,0,4.0,0.0,0,0,0,361.6943589743589
06-0000013545,1,1,1,14.0,0.565753425,0,1,0,719.4974358974359
06-0000049622,1,0,0,2.0,0.0,1,0,0,361.6943589743589
06-0000039374,1,0,1,14.0,0.565753425,0,0,0,719.4974358974359
06-0000034388,1,1,1,3.0,5.0397260269999995,0,9,0,361.6943589743589
06-0000049600,1,0,0,4.0,0.0,0,0,0,361.6943589743589
06-0000013746,1,1,1,9.0,0.0,0,27,0,361.6943589743589
06-0000049496,0,0,0,2.0,6.116438356000001,0,0,0,361.6943589743589
06-0000049623,1,0,0,2.0,0.0,1,0,0,361.6943589743589
06-0000041569,1,1,1,21.0,0.083561644,0,3,0,1404.4909401709406
06-0000045700,0,0,1,8.0,0.0,0,0,0,241.12957264957265
06-0000012101,1,1,1,0.0,0.130136986,1,1,0,899.3717948717949
06-0000041568,1,1,1,20.0,0.083561644,0,3,0,1404.4909401709406
06-0000024641,0,0,1,1.0,0.0,1,0,0,539.6230769230771
06-0000049619,0,0,0,0.0,0.0,0,0,0,361.6943589743589
